['701', 'describe', 'history', 'oil', 'industry'] GX272-04-9612328.txt
['705', 'identify', 'efforts', 'proposed', 'undertaken', 'world', 'governments', 'seek', 'reduction', 'iraqs', 'foreign', 'debt'] GX004-61-15951057.txt
['705', 'identify', 'efforts', 'proposed', 'undertaken', 'world', 'governments', 'seek', 'reduction', 'iraqs', 'foreign', 'debt'] GX237-14-4316559.txt
['705', 'identify', 'efforts', 'proposed', 'undertaken', 'world', 'governments', 'seek', 'reduction', 'iraqs', 'foreign', 'debt'] GX256-24-14913875.txt
['705', 'identify', 'efforts', 'proposed', 'undertaken', 'world', 'governments', 'seek', 'reduction', 'iraqs', 'foreign', 'debt'] GX015-34-6126755.txt
['705', 'identify', 'efforts', 'proposed', 'undertaken', 'world', 'governments', 'seek', 'reduction', 'iraqs', 'foreign', 'debt'] GX230-58-6223621.txt
['705', 'identify', 'efforts', 'proposed', 'undertaken', 'world', 'governments', 'seek', 'reduction', 'iraqs', 'foreign', 'debt'] GX237-46-6968730.txt
['705', 'identify', 'efforts', 'proposed', 'undertaken', 'world', 'governments', 'seek', 'reduction', 'iraqs', 'foreign', 'debt'] GX066-32-13481922.txt
['705', 'identify', 'efforts', 'proposed', 'undertaken', 'world', 'governments', 'seek', 'reduction', 'iraqs', 'foreign', 'debt'] GX230-85-6655296.txt
['705', 'identify', 'efforts', 'proposed', 'undertaken', 'world', 'governments', 'seek', 'reduction', 'iraqs', 'foreign', 'debt'] GX260-51-7423863.txt
['705', 'identify', 'efforts', 'proposed', 'undertaken', 'world', 'governments', 'seek', 'reduction', 'iraqs', 'foreign', 'debt'] GX232-11-3430864.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX000-33-0298602.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX268-55-9791226.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX010-62-15446345.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX252-89-5075738.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX004-61-13204251.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX028-13-0694924.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX260-85-15716288.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX265-65-6994388.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX004-07-1379111.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX001-21-2455320.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX252-13-14007619.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX003-29-10711720.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX236-25-16470653.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX256-84-4571101.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX257-77-6830445.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX254-76-7469059.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX232-84-11687135.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX232-11-4389437.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX252-33-5528681.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX252-91-9200170.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX250-46-13958585.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX236-50-7606531.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX262-87-6686146.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX028-30-13928187.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX268-25-11322580.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX037-79-2213765.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX233-81-7848322.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX001-37-2825497.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX234-88-1054503.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX229-07-0547769.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX240-68-1184464.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX028-43-3446179.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX230-77-6765623.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX078-25-15739891.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX023-67-15029916.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX252-11-6444744.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX234-92-1174735.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX006-29-9238736.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX260-78-13411089.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX243-81-9212950.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX257-12-1025147.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX251-52-4975133.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX261-42-3677747.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX251-23-0130240.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX257-35-1064387.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX229-03-8168781.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX256-23-2922415.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX231-30-6588221.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX243-29-11412131.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX231-33-2259313.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX017-64-14169895.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX076-49-5864612.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX145-99-9783129.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX270-85-12054178.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX231-29-9626020.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX004-64-16738159.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX226-56-7245665.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX251-78-13184589.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX270-51-5714878.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX229-63-6911948.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX258-01-11110148.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX266-94-6081103.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX251-67-13119916.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX230-88-16182282.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX068-14-16673005.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX053-11-8123912.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX016-52-15666196.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX262-64-8669195.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX046-03-15262419.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX076-46-3590937.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX262-43-10315912.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX255-98-0143993.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX014-78-5394706.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX055-95-10271296.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX076-47-5461087.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX020-52-13412435.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX270-02-3417465.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX070-31-14173096.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX235-50-6281395.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX037-19-5783018.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX241-88-6111787.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX268-12-6668448.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX001-37-11210821.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX016-55-7683219.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX030-35-15523356.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX027-11-7727721.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX235-47-6604493.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX239-35-15771681.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX014-84-5794438.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX232-16-9924000.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX227-42-10345403.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX076-47-2900478.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX004-56-13614868.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX269-29-1328211.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX270-48-15823200.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX250-88-9308907.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX005-47-8483952.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX270-48-6707512.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX265-01-0529501.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX003-94-14281439.txt
['706', 'methods', 'control', 'type', 'ii', 'diabetes'] GX011-50-9986792.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX011-72-0516250.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX012-20-10609391.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX006-36-14835033.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX000-33-0298602.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX011-16-14250616.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX028-30-13928187.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX225-45-4279807.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX007-40-12106344.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX043-62-10441232.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX243-29-11412131.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX240-68-1184464.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX001-80-7965570.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX238-91-16625767.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX003-94-10020086.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX009-27-9159972.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX003-48-7355996.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX265-65-6994388.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX229-63-6911948.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX014-98-1920556.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX258-01-11110148.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX239-35-15771681.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX030-42-3568498.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX238-62-14115984.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX016-25-15804529.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX230-81-8635629.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX001-19-3646687.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX232-16-9924000.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX011-65-8019171.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX006-29-9238736.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX001-28-5148808.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX027-55-2509079.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX006-26-8304545.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX248-39-2339011.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX148-25-4468436.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX255-98-0143993.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX007-07-3099518.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX252-91-9200170.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX108-32-10681907.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX028-83-7915839.txt
['707', 'evidence', 'aspirin', 'help', 'prevent', 'cancer'] GX004-01-11989162.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX023-70-8025583.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX251-01-16552332.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX260-90-1164583.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX270-90-4133155.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX242-89-1884425.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX225-66-16487272.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX257-46-7819724.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX260-89-9498153.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX260-65-11095541.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX266-17-12072894.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX262-08-3323134.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX015-38-12832629.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX267-68-11849880.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX240-78-5119893.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX269-57-14032507.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX268-71-9802297.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX269-38-9248488.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX261-87-2581495.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX002-59-5385286.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX259-82-16158881.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX124-47-14660533.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX270-29-2037297.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX254-86-9270915.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX240-55-7796098.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX266-96-7615406.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX247-48-0994772.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX228-81-4070084.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX261-59-0396498.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX267-99-16466588.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX262-43-10150640.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX243-69-4307930.txt
['708', 'sources', 'slate', 'stone', 'decorative'] GX265-43-8683647.txt
['709', 'limits', 'regulations', 'concerning', 'jockey', 'weight', 'horse', 'racing'] GX248-50-14617650.txt
['709', 'limits', 'regulations', 'concerning', 'jockey', 'weight', 'horse', 'racing'] GX024-64-10288263.txt
['709', 'limits', 'regulations', 'concerning', 'jockey', 'weight', 'horse', 'racing'] GX267-83-13751015.txt
['709', 'limits', 'regulations', 'concerning', 'jockey', 'weight', 'horse', 'racing'] GX271-37-14516566.txt
['709', 'limits', 'regulations', 'concerning', 'jockey', 'weight', 'horse', 'racing'] GX261-82-16542534.txt
['709', 'limits', 'regulations', 'concerning', 'jockey', 'weight', 'horse', 'racing'] GX250-99-11284676.txt
['709', 'limits', 'regulations', 'concerning', 'jockey', 'weight', 'horse', 'racing'] GX227-53-8692184.txt
['709', 'limits', 'regulations', 'concerning', 'jockey', 'weight', 'horse', 'racing'] GX263-65-0890549.txt
['709', 'limits', 'regulations', 'concerning', 'jockey', 'weight', 'horse', 'racing'] GX262-85-11270874.txt
['709', 'limits', 'regulations', 'concerning', 'jockey', 'weight', 'horse', 'racing'] GX271-74-0546425.txt
['709', 'limits', 'regulations', 'concerning', 'jockey', 'weight', 'horse', 'racing'] GX241-17-2051813.txt
['709', 'limits', 'regulations', 'concerning', 'jockey', 'weight', 'horse', 'racing'] GX271-54-14327502.txt
['709', 'limits', 'regulations', 'concerning', 'jockey', 'weight', 'horse', 'racing'] GX255-77-14041569.txt
['709', 'limits', 'regulations', 'concerning', 'jockey', 'weight', 'horse', 'racing'] GX264-34-1832360.txt
['709', 'limits', 'regulations', 'concerning', 'jockey', 'weight', 'horse', 'racing'] GX267-73-6648868.txt
['709', 'limits', 'regulations', 'concerning', 'jockey', 'weight', 'horse', 'racing'] GX272-13-10020182.txt
['709', 'limits', 'regulations', 'concerning', 'jockey', 'weight', 'horse', 'racing'] GX265-12-14623521.txt
['709', 'limits', 'regulations', 'concerning', 'jockey', 'weight', 'horse', 'racing'] GX233-70-4599777.txt
['709', 'limits', 'regulations', 'concerning', 'jockey', 'weight', 'horse', 'racing'] GX246-37-10366576.txt
['709', 'limits', 'regulations', 'concerning', 'jockey', 'weight', 'horse', 'racing'] GX233-58-3122862.txt
